init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type
238	234	1	0.12	0.12	4.25242418059017e-17	4.446	0	0	1
238	235	1	0.92571428571429	0.92571428571429	1.0873060598689501e-18	4.924	0	0	1
238	242	1	0.33333333333333	0.33333333333333	4.25242418059024e-17	4.446	0	0	1
239	240	1	0.24	0.24	3.5816249756248296e-20	4.924	0	0	1
239	576	1	0.17333333333333	0.17333333333333	1.95099977044388e-18	4.446	0	0	1
240	241	1	0.3	0.3	2.38314436035297e-18	4.603	0	0	1
240	242	1	0.34	0.34	1.54063023337453e-17	4.603	0	0	1
241	538	1	0.21333333333333	0.21333333333333	1.95099977044386e-18	4.446	0	0	1
241	574	1	0.093333333333333	0.093333333333333	7.010271552010311e-18	4.446	0	0	1
242	238	1	0.33333333333333	0.33333333333333	4.25242418059024e-17	4.446	0	0	1
242	239	1	0.17333333333333	0.17333333333333	1.95099977044388e-18	4.446	0	0	1
242	240	1	0.34	0.34	1.54063023337453e-17	4.603	0	0	1
242	533	1	0.25714285714286	0.25714285714286	3.58162497562477e-20	4.924	0	0	1
243	232	1	0.42857142857143	0.42857142857143	1.47665298925984e-19	4.924	0	0	1
243	244	1	0.4	0.4	4.2524241805902495e-17	4.446	0	0	1
244	243	1	0.4	0.4	4.2524241805902495e-17	4.446	0	0	1
244	245	1	0.48	0.48	4.25242418059021e-17	4.446	0	0	1
244	246	1	1.1333333333333	1.1333333333333	4.2524241805902705e-17	4.446	0	0	1
244	14	1	0.58333333333333	0.58333333333333	0.0	0.0	0	0	9
245	244	1	0.48	0.48	4.25242418059021e-17	4.446	0	0	1
246	244	1	1.1333333333333	1.1333333333333	4.2524241805902705e-17	4.446	0	0	1
247	81	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
247	82	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
247	83	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
247	248	1	2.2388059701493	2.2388059701493	1.96657449683373e-15	4.141	0	0	1
248	247	1	2.2388059701493	2.2388059701493	1.96657449683373e-15	4.141	0	0	1
248	249	1	0.44776119402985	0.44776119402985	1.96657449683377e-15	4.141	0	0	1
248	1009	1	2.4179104477612	2.4179104477612	1.96657449683377e-15	4.141	0	0	1
249	248	1	0.44776119402985	0.44776119402985	1.96657449683377e-15	4.141	0	0	1
249	831	1	2.865671641791	2.865671641791	1.96657449683379e-15	4.141	0	0	1
250	255	1	0.72	0.72	1.08730605986899e-18	4.924	0	0	1
250	853	1	0.77142857142857	0.77142857142857	3.30083265521554e-17	4.924	0	0	1
250	1009	1	4.4776119402985	4.4776119402985	1.96657449683377e-15	4.141	0	0	1
251	268	1	0.4	0.4	3.744031433512e-16	4.603	0	0	1
251	891	1	0.12	0.12	3.7440314335119197e-16	4.603	0	0	1
251	55	1	0.63333333333333	0.63333333333333	0.0	0.0	0	0	9
252	257	1	0.94285714285714	0.94285714285714	3.30083265521557e-17	4.924	0	0	1
252	263	1	1.0285714285714	1.0285714285714	1.087306059869e-18	4.924	0	0	1
252	268	1	1.6	1.6	3.74403143351194e-16	4.603	0	0	1
253	255	1	0.54857142857143	0.54857142857143	1.08730605986898e-18	4.924	0	0	1
253	262	1	1.1142857142857	1.1142857142857	1.087306059869e-18	4.924	0	0	1
253	266	1	1.2	1.2	4.6344441443395797e-14	4.118	0	0	1
254	256	1	1.2	1.2	6.080806941762249e-16	4.603	0	0	1
254	267	1	2.0	2.0	6.080806941761999e-16	4.603	0	0	1
254	887	1	1.8	1.8	3.7440314335118896e-16	4.603	0	0	1
254	39	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
255	250	1	0.72	0.72	1.08730605986899e-18	4.924	0	0	1
255	253	1	0.54857142857143	0.54857142857143	1.08730605986898e-18	4.924	0	0	1
255	881	1	3.0857142857143	3.0857142857143	3.30083265521559e-17	4.924	0	0	1
255	33	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
255	38	1	0.78333333333333	0.78333333333333	0.0	0.0	0	0	9
256	254	1	1.2	1.2	6.080806941762249e-16	4.603	0	0	1
256	264	1	1.2	1.2	1.0457220753426701e-15	4.603	0	0	1
256	266	1	2.4	2.4	4.6344441443395797e-14	4.118	0	0	1
257	252	1	0.94285714285714	0.94285714285714	3.30083265521557e-17	4.924	0	0	1
257	269	1	0.8	0.8	6.080806941762249e-16	4.603	0	0	1
257	979	1	0.68571428571429	0.68571428571429	3.3008326552156504e-17	4.924	0	0	1
258	259	1	0.3	0.3	2.8533271239126697e-14	4.118	0	0	1
258	887	1	0.9	0.9	2.8533271239126697e-14	4.118	0	0	1
259	258	1	0.3	0.3	2.8533271239126697e-14	4.118	0	0	1
259	260	1	1.4	1.4	6.080806941762219e-16	4.603	0	0	1
259	265	1	0.6	0.6	7.01027155201017e-18	4.446	0	0	1
259	1019	1	0.8	0.8	1.11375995627082e-18	4.734	0	0	1
260	259	1	1.4	1.4	6.080806941762219e-16	4.603	0	0	1
260	646	1	3.0	3.0	2.8533271239126697e-14	4.118	0	0	1
260	898	1	0.9	0.9	3.7440314335118896e-16	4.603	0	0	1
261	887	1	2.1	2.1	2.8533271239126697e-14	4.118	0	0	1
261	48	1	0.75	0.75	0.0	0.0	0	0	9
262	253	1	1.1142857142857	1.1142857142857	1.087306059869e-18	4.924	0	0	1
262	263	1	1.6285714285714	1.6285714285714	1.087306059869e-18	4.924	0	0	1
262	38	1	0.78333333333333	0.78333333333333	0.0	0.0	0	0	9
262	46	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
263	94	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
263	101	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
263	252	1	1.0285714285714	1.0285714285714	1.087306059869e-18	4.924	0	0	1
263	262	1	1.6285714285714	1.6285714285714	1.087306059869e-18	4.924	0	0	1
263	46	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
263	979	1	1.2089552238806	1.2089552238806	6.318005195504301e-18	4.141	0	0	1
264	256	1	1.2	1.2	1.0457220753426701e-15	4.603	0	0	1
264	265	1	0.4	0.4	7.01027155201025e-18	4.446	0	0	1
264	891	1	1.0	1.0	1.0457220753427e-15	4.603	0	0	1
264	47	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
265	258	1	1.65	1.65	2.8533271239126697e-14	4.118	0	0	1
265	259	1	0.6	0.6	7.01027155201017e-18	4.446	0	0	1
265	264	1	0.4	0.4	7.01027155201025e-18	4.446	0	0	1
266	255	1	1.35	1.35	4.63444414433956e-14	4.118	0	0	1
266	256	1	2.4	2.4	4.6344441443395797e-14	4.118	0	0	1
267	254	1	2.0	2.0	6.080806941761999e-16	4.603	0	0	1
267	871	1	0.5	0.5	6.0808069417622e-16	4.603	0	0	1
267	879	1	2.0	2.0	6.080806941761999e-16	4.603	0	0	1
267	38	1	0.78333333333333	0.78333333333333	0.0	0.0	0	0	9
268	251	1	0.4	0.4	3.744031433512e-16	4.603	0	0	1
268	252	1	1.6	1.6	3.74403143351194e-16	4.603	0	0	1
268	269	1	1.2	1.2	1.93354020982017e-15	4.603	0	0	1
269	257	1	0.8	0.8	6.080806941762249e-16	4.603	0	0	1
269	268	1	1.2	1.2	1.93354020982017e-15	4.603	0	0	1
269	889	1	1.8	1.8	3.7440314335118896e-16	4.603	0	0	1
270	271	1	0.29142857142857	0.29142857142857	2.48078045953186e-19	4.924	0	0	1
270	288	1	0.6	0.6	2.44660433477533e-17	4.118	0	0	1
270	299	1	0.68571428571429	0.68571428571429	1.08730605986898e-18	4.924	0	0	1
271	290	1	0.48	0.48	2.4920477357914604e-65	16.83	0	0	1
271	327	1	0.85714285714286	0.85714285714286	2.48078045953184e-19	4.924	0	0	1
272	202	1	0.24	0.24	1.95099977044383e-18	4.446	0	0	1
272	8	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
272	281	1	0.28	0.28	7.01027155201036e-18	4.446	0	0	1
272	285	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
273	208	1	0.22666666666667	0.22666666666667	1.9509997704437802e-18	4.446	0	0	1
273	277	1	0.4	0.4	7.01027155201025e-18	4.446	0	0	1
273	278	1	1.2514285714286	1.2514285714286	1.08730605986898e-18	4.924	0	0	1
274	7	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
274	280	1	0.2	0.2	7.01027155201e-18	4.446	0	0	1
274	282	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
274	360	1	0.24	0.24	2.4920477357914604e-65	16.83	0	0	1
274	433	1	0.25714285714286	0.25714285714286	1.4766529892598e-19	4.924	0	0	1
275	284	1	0.51428571428571	0.51428571428571	3.26239627485511e-18	4.924	0	0	1
275	295	1	1.0	1.0	3.7440314335119e-16	4.603	0	0	1
276	290	1	0.24	0.24	2.4920477357914604e-65	16.83	0	0	1
276	314	1	0.36	0.36	2.49204773579147e-65	16.83	0	0	1
277	273	1	0.4	0.4	7.01027155201025e-18	4.446	0	0	1
277	285	1	0.4	0.4	7.01027155201025e-18	4.446	0	0	1
277	9	1	0.5	0.5	0.0	0.0	0	0	9
278	273	1	1.2514285714286	1.2514285714286	1.08730605986898e-18	4.924	0	0	1
278	292	1	0.66666666666667	0.66666666666667	4.2524241805901805e-17	4.446	0	0	1
278	310	1	1.5333333333333	1.5333333333333	7.592898943374302e-18	4.734	0	0	1
279	282	1	0.34666666666667	0.34666666666667	7.01027155201032e-18	4.446	0	0	1
279	288	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
279	428	1	0.37714285714286	0.37714285714286	1.08730605986897e-18	4.924	0	0	1
280	274	1	0.2	0.2	7.01027155201e-18	4.446	0	0	1
280	283	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
281	202	1	0.30857142857143	0.30857142857143	1.08730605986897e-18	4.924	0	0	1
281	7	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
281	272	1	0.28	0.28	7.01027155201036e-18	4.446	0	0	1
281	284	1	0.28	0.28	7.01027155201036e-18	4.446	0	0	1
282	274	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
282	279	1	0.34666666666667	0.34666666666667	7.01027155201032e-18	4.446	0	0	1
282	298	1	0.25714285714286	0.25714285714286	3.58162497562477e-20	4.924	0	0	1
282	360	1	0.2	0.2	4.252424180590151e-17	4.446	0	0	1
283	7	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
283	280	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
283	284	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
283	437	1	0.2	0.2	1.95099977044385e-18	4.446	0	0	1
284	281	1	0.28	0.28	7.01027155201036e-18	4.446	0	0	1
284	283	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
285	272	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
285	277	1	0.4	0.4	7.01027155201025e-18	4.446	0	0	1
286	270	1	0.3	0.3	2.44660433477533e-17	4.118	0	0	1
286	326	1	0.85714285714286	0.85714285714286	1.8266767117748303e-18	4.924	0	0	1
286	30	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
287	286	1	0.45	0.45	2.44660433477533e-17	4.118	0	0	1
287	354	1	0.36	0.36	4.301130690400831e-71	16.83	0	0	1
287	32	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
288	279	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
288	287	1	0.45	0.45	2.44660433477533e-17	4.118	0	0	1
289	270	1	0.12	0.12	2.29177642168033e-62	16.83	0	0	1
289	354	1	0.48	0.48	2.4920477357914604e-65	16.83	0	0	1
290	1	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
290	276	1	0.24	0.24	2.4920477357914604e-65	16.83	0	0	1
290	289	1	0.48	0.48	2.4920477357914604e-65	16.83	0	0	1
291	292	1	0.85714285714286	0.85714285714286	1.08730605986899e-18	4.924	0	0	1
291	296	1	1.8857142857143	1.8857142857143	1.087306059869e-18	4.924	0	0	1
292	291	1	0.85714285714286	0.85714285714286	1.08730605986899e-18	4.924	0	0	1
292	293	1	0.26666666666667	0.26666666666667	9.26863841073326e-16	4.446	0	0	1
292	294	1	0.34285714285714	0.34285714285714	3.26239627485511e-18	4.924	0	0	1
293	275	1	0.8	0.8	1.5406302333745e-17	4.603	0	0	1
293	292	1	0.26666666666667	0.26666666666667	9.26863841073326e-16	4.446	0	0	1
293	294	1	0.17142857142857	0.17142857142857	1.087306059869e-18	4.924	0	0	1
294	283	1	1.0285714285714	1.0285714285714	3.26239627485508e-18	4.924	0	0	1
294	285	1	0.6	0.6	1.08730605986898e-18	4.924	0	0	1
295	275	1	1.0	1.0	3.7440314335119e-16	4.603	0	0	1
295	296	1	1.2	1.2	3.7440314335119197e-16	4.603	0	0	1
295	297	1	0.85714285714286	0.85714285714286	1.08730605986899e-18	4.924	0	0	1
296	291	1	1.8857142857143	1.8857142857143	1.087306059869e-18	4.924	0	0	1
296	295	1	1.2	1.2	3.7440314335119197e-16	4.603	0	0	1
296	300	1	2.5714285714286	2.5714285714286	1.0873060598689601e-18	4.924	0	0	1
297	295	1	0.85714285714286	0.85714285714286	1.08730605986899e-18	4.924	0	0	1
297	298	1	0.25714285714286	0.25714285714286	1.0873060598689601e-18	4.924	0	0	1
297	299	1	0.53333333333333	0.53333333333333	4.252424180590151e-17	4.446	0	0	1
298	5	1	0.5	0.5	0.0	0.0	0	0	9
298	274	1	0.34285714285714	0.34285714285714	3.58162497562482e-20	4.924	0	0	1
298	297	1	0.25714285714286	0.25714285714286	1.0873060598689601e-18	4.924	0	0	1
299	5	1	0.5	0.5	0.0	0.0	0	0	9
299	288	1	0.68571428571429	0.68571428571429	1.08730605986898e-18	4.924	0	0	1
299	297	1	0.53333333333333	0.53333333333333	4.252424180590151e-17	4.446	0	0	1
299	300	1	1.0	1.0	4.2524241805902e-17	4.446	0	0	1
300	296	1	2.5714285714286	2.5714285714286	1.0873060598689601e-18	4.924	0	0	1
300	299	1	1.0	1.0	4.2524241805902e-17	4.446	0	0	1
300	316	1	2.8	2.8	3.74403143351179e-16	4.603	0	0	1
301	3	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
301	4	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
301	302	1	1.26	1.26	2.29177642168032e-62	16.83	0	0	1
301	306	1	1.272	1.272	2.29177642168035e-62	16.83	0	0	1
302	2	1	1.6666666666667	1.6666666666667	0.0	0.0	0	0	9
302	301	1	1.26	1.26	2.29177642168032e-62	16.83	0	0	1
302	303	1	3.48	3.48	2.29177642168035e-62	16.83	0	0	1
302	304	1	3.24	3.24	2.29177642168034e-62	16.83	0	0	1
303	302	1	3.48	3.48	2.29177642168035e-62	16.83	0	0	1
303	304	1	1.2	1.2	2.29177642168033e-62	16.83	0	0	1
304	2	1	1.6666666666667	1.6666666666667	0.0	0.0	0	0	9
304	76	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
304	79	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
304	80	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
304	85	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
304	90	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
304	302	1	3.24	3.24	2.29177642168034e-62	16.83	0	0	1
304	303	1	1.2	1.2	2.29177642168033e-62	16.83	0	0	1
304	1020	1	2.0	2.0	2.8531960904371503e-19	4.734	0	0	1
305	312	1	0.18181818181818	0.18181818181818	4.0506490046066396e-20	4.627	0	0	1
305	313	1	0.26666666666667	0.26666666666667	4.252424180590071e-17	4.446	0	0	1
305	321	1	0.36363636363636	0.36363636363636	4.0506490046066396e-20	4.627	0	0	1
306	3	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
306	4	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
306	301	1	1.272	1.272	2.29177642168035e-62	16.83	0	0	1
306	308	1	1.08	1.08	4.2524241805901904e-17	4.446	0	0	1
306	310	1	0.73333333333333	0.73333333333333	2.8531960904371503e-19	4.734	0	0	1
306	1020	1	1.0	1.0	2.8531960904371e-19	4.734	0	0	1
307	1	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
307	308	1	0.24	0.24	4.25242418059e-17	4.446	0	0	1
307	311	1	0.13333333333333	0.13333333333333	9.26863841073398e-16	4.446	0	0	1
307	312	1	0.53333333333333	0.53333333333333	4.252424180590151e-17	4.446	0	0	1
308	306	1	1.08	1.08	4.2524241805901904e-17	4.446	0	0	1
308	307	1	0.24	0.24	4.25242418059e-17	4.446	0	0	1
308	309	1	0.51428571428571	0.51428571428571	3.3008326552156904e-17	4.924	0	0	1
309	308	1	0.51428571428571	0.51428571428571	3.3008326552156904e-17	4.924	0	0	1
309	310	1	2.0057142857143	2.0057142857143	3.30083265521555e-17	4.924	0	0	1
309	311	1	1.5428571428571	1.5428571428571	3.3008326552156904e-17	4.924	0	0	1
310	5	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
310	278	1	2.0597014925373	2.0597014925373	5.97501630150862e-16	4.141	0	0	1
310	306	1	0.73333333333333	0.73333333333333	2.8531960904371503e-19	4.734	0	0	1
310	309	1	2.0057142857143	2.0057142857143	3.30083265521555e-17	4.924	0	0	1
311	307	1	0.13333333333333	0.13333333333333	9.26863841073398e-16	4.446	0	0	1
311	309	1	1.5428571428571	1.5428571428571	3.3008326552156904e-17	4.924	0	0	1
311	316	1	0.42857142857143	0.42857142857143	3.30083265521566e-17	4.924	0	0	1
312	305	1	0.18181818181818	0.18181818181818	4.0506490046066396e-20	4.627	0	0	1
312	307	1	0.53333333333333	0.53333333333333	4.252424180590151e-17	4.446	0	0	1
312	315	1	0.26666666666667	0.26666666666667	4.252424180590071e-17	4.446	0	0	1
313	74	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	79	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	80	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	84	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	85	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	86	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	88	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	89	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	90	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	105	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	107	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
313	305	1	0.26666666666667	0.26666666666667	4.252424180590071e-17	4.446	0	0	1
313	312	1	0.26666666666667	0.26666666666667	4.252424180590071e-17	4.446	0	0	1
313	315	1	0.24	0.24	2.4920477357914604e-65	16.83	0	0	1
314	276	1	0.36	0.36	2.49204773579147e-65	16.83	0	0	1
314	315	1	0.54	0.54	2.49204773579148e-65	16.83	0	0	1
314	316	1	1.0285714285714	1.0285714285714	3.30083265521566e-17	4.924	0	0	1
315	305	1	0.2	0.2	4.252424180590151e-17	4.446	0	0	1
315	312	1	0.26666666666667	0.26666666666667	4.252424180590071e-17	4.446	0	0	1
315	313	1	0.24	0.24	2.4920477357914604e-65	16.83	0	0	1
315	314	1	0.54	0.54	2.49204773579148e-65	16.83	0	0	1
316	1	1	1.0833333333333	1.0833333333333	0.0	0.0	0	0	9
316	300	1	2.8	2.8	3.74403143351179e-16	4.603	0	0	1
316	311	1	0.42857142857143	0.42857142857143	3.30083265521566e-17	4.924	0	0	1
316	314	1	1.0285714285714	1.0285714285714	3.30083265521566e-17	4.924	0	0	1
317	319	1	0.3	0.3	1.76551568855693e-20	4.734	0	0	1
317	333	1	0.2	0.2	7.01027155201e-18	4.446	0	0	1
317	841	1	0.22666666666667	0.22666666666667	1.7655156885568898e-20	4.734	0	0	1
317	27	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
318	332	1	0.26666666666667	0.26666666666667	3.21629207432985e-19	4.446	0	0	1
318	334	1	1.0285714285714	1.0285714285714	1.087306059869e-18	4.924	0	0	1
319	317	1	0.3	0.3	1.76551568855693e-20	4.734	0	0	1
319	321	1	0.54545454545455	0.54545454545455	4.050649004606569e-20	4.627	0	0	1
319	334	1	0.17142857142857	0.17142857142857	1.087306059869e-18	4.924	0	0	1
320	329	1	0.34666666666667	0.34666666666667	7.23427977530589e-19	4.446	0	0	1
320	340	1	0.52	0.52	7.01027155201019e-18	4.446	0	0	1
321	74	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
321	90	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
321	305	1	0.36363636363636	0.36363636363636	4.0506490046066396e-20	4.627	0	0	1
321	319	1	0.54545454545455	0.54545454545455	4.050649004606569e-20	4.627	0	0	1
321	335	1	0.3	0.3	1.8489374482794698e-14	4.118	0	0	1
322	74	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	76	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	77	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	81	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	82	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	83	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	85	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	86	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	87	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	88	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	90	1	0.83333333333333	0.83333333333333	0.0	0.0	0	0	9
322	318	1	0.15428571428571	0.15428571428571	3.58162497562492e-20	4.924	0	0	1
322	335	1	2.0571428571429	2.0571428571429	3.30083265521555e-17	4.924	0	0	1
322	844	1	0.5	0.5	1.5406302333745402e-17	4.603	0	0	1
322	26	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
323	320	1	0.73333333333333	0.73333333333333	7.23427977530608e-19	4.446	0	0	1
323	324	1	0.13333333333333	0.13333333333333	4.2524241805902304e-17	4.446	0	0	1
323	833	1	0.84	0.84	2.50218920010643e-17	4.603	0	0	1
324	323	1	0.13333333333333	0.13333333333333	7.01027155201045e-18	4.446	0	0	1
324	333	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
325	323	1	1.38	1.38	4.30303824524485e-17	4.603	0	0	1
325	326	1	0.90857142857143	0.90857142857143	1.08730605986899e-18	4.924	0	0	1
325	334	1	1.0285714285714	1.0285714285714	1.087306059869e-18	4.924	0	0	1
325	29	1	0.75	0.75	0.0	0.0	0	0	9
325	340	1	1.2	1.2	7.01027155201025e-18	4.446	0	0	1
326	286	1	0.85714285714286	0.85714285714286	1.8266767117748303e-18	4.924	0	0	1
326	325	1	0.90857142857143	0.90857142857143	1.08730605986899e-18	4.924	0	0	1
326	327	1	0.51428571428571	0.51428571428571	1.4766529892598502e-19	4.924	0	0	1
327	276	1	0.41333333333333	0.41333333333333	7.01027155201022e-18	4.446	0	0	1
327	290	1	0.33333333333333	0.33333333333333	4.25242418059024e-17	4.446	0	0	1
327	331	1	0.94285714285714	0.94285714285714	3.30083265521557e-17	4.924	0	0	1
328	320	1	0.36	0.36	4.2524241805902804e-17	4.446	0	0	1
328	330	1	0.51428571428571	0.51428571428571	1.087306059869e-18	4.924	0	0	1
328	28	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
328	1014	1	0.73714285714286	0.73714285714286	3.30083265521563e-17	4.924	0	0	1
329	328	1	0.72	0.72	1.08730605986899e-18	4.924	0	0	1
329	339	1	0.2	0.2	7.2342797753060005e-19	4.446	0	0	1
330	323	1	0.9	0.9	2.50218920010644e-17	4.603	0	0	1
330	833	1	0.25714285714286	0.25714285714286	1.0873060598689601e-18	4.924	0	0	1
331	327	1	0.94285714285714	0.94285714285714	3.30083265521557e-17	4.924	0	0	1
331	335	1	0.68571428571429	0.68571428571429	3.3008326552156504e-17	4.924	0	0	1
331	29	1	0.75	0.75	0.0	0.0	0	0	9
332	333	1	0.8	0.8	7.01027155201025e-18	4.446	0	0	1
332	851	1	0.51428571428571	0.51428571428571	1.4766529892598502e-19	4.924	0	0	1
333	317	1	0.2	0.2	7.01027155201e-18	4.446	0	0	1
333	324	1	0.26666666666667	0.26666666666667	7.01027155201004e-18	4.446	0	0	1
333	332	1	0.8	0.8	7.01027155201025e-18	4.446	0	0	1
333	27	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
334	319	1	0.17142857142857	0.17142857142857	1.087306059869e-18	4.924	0	0	1
334	325	1	1.0285714285714	1.0285714285714	1.087306059869e-18	4.924	0	0	1
334	332	1	0.68571428571429	0.68571428571429	1.08730605986898e-18	4.924	0	0	1
335	321	1	0.3	0.3	1.8489374482794698e-14	4.118	0	0	1
335	322	1	2.0571428571429	2.0571428571429	3.30083265521555e-17	4.924	0	0	1
335	331	1	0.68571428571429	0.68571428571429	3.3008326552156504e-17	4.924	0	0	1
336	758	1	0.64	0.64	1.9509997704437502e-18	4.446	0	0	1
336	834	1	0.6	0.6	3.5816249756248296e-20	4.924	0	0	1
336	1016	1	0.26666666666667	0.26666666666667	1.9509997704438103e-18	4.446	0	0	1
336	1017	1	0.24	0.24	6.3395341576e-19	4.603	0	0	1
337	336	1	0.34666666666667	0.34666666666667	1.9509997704438003e-18	4.446	0	0	1
337	1015	1	0.56571428571429	0.56571428571429	1.08730605986898e-18	4.924	0	0	1
338	337	1	0.17333333333333	0.17333333333333	1.95099977044388e-18	4.446	0	0	1
338	364	1	0.18857142857143	0.18857142857143	3.58162497562479e-20	4.924	0	0	1
338	448	1	0.6	0.6	3.5816249756248296e-20	4.924	0	0	1
339	329	1	0.2	0.2	9.268638410733501e-16	4.446	0	0	1
339	350	1	0.36	0.36	3.58162497562472e-20	4.924	0	0	1
339	367	1	0.36	0.36	7.01027155201028e-18	4.446	0	0	1
339	448	1	0.42857142857143	0.42857142857143	3.58162497562472e-20	4.924	0	0	1
339	28	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
339	1014	1	0.324	0.324	1.9671497407693798e-67	16.83	0	0	1
340	325	1	1.0666666666667	1.0666666666667	7.01027155201e-18	4.446	0	0	1
340	351	1	0.30857142857143	0.30857142857143	3.58162497562494e-20	4.924	0	0	1
340	352	1	0.4	0.4	1.95099977044382e-18	4.446	0	0	1
340	30	1	0.66666666666667	0.66666666666667	0.0	0.0	0	0	9
340	399	1	0.24	0.24	3.5816249756248296e-20	4.924	0	0	1
341	346	1	0.14666666666667	0.14666666666667	1.9509997704438003e-18	4.446	0	0	1
342	382	1	0.084	0.084	4.6008905397278597e-69	16.83	0	0	1
342	408	1	0.18666666666667	0.18666666666667	1.27710127971876e-18	4.446	0	0	1
343	404	1	0.18666666666667	0.18666666666667	7.01027155201005e-18	4.446	0	0	1
343	785	1	0.168	0.168	4.6008905397278597e-69	16.83	0	0	1
344	378	1	0.18666666666667	0.18666666666667	1.9509997704437903e-18	4.446	0	0	1
344	383	1	0.17333333333333	0.17333333333333	1.27710127971885e-18	4.446	0	0	1
345	354	1	0.22285714285714	0.22285714285714	6.80039636845432e-19	4.924	0	0	1
345	355	1	0.168	0.168	4.301130690400831e-71	16.83	0	0	1
345	387	1	0.2	0.2	1.95099977044385e-18	4.446	0	0	1
346	326	1	0.72	0.72	3.5816249756248597e-20	4.924	0	0	1
346	353	1	0.2	0.2	1.95099977044385e-18	4.446	0	0	1
